CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PaymentMethod,FrequencyOfPurchases,Age_Group
991,60,Female,Phone,Sports,467.93,Chicago,XL,Green,Summer,4,No,Express,No,Yes,5,Cash,Weekly,60+
992,20,Female,Shoes,Sports,221.74,Houston,L,Red,Winter,2,No,Express,Yes,No,1,Debit Card,Weekly,20s
993,50,Male,Shoes,Accessories,274.02,Miami,XL,Blue,Winter,2,No,Standard,Yes,No,14,PayPal,Fortnightly,50s
994,23,Female,Shoes,Clothing,228.6,Miami,XL,Black,Summer,4,No,Express,Yes,No,13,UPI,Monthly,20s
995,27,Male,Laptop,Sports,286.76,Chicago,S,White,Fall,4,No,Express,No,Yes,7,PayPal,Monthly,20s
996,22,Male,T-Shirt,Home Decor,240.55,Miami,M,White,Fall,3,No,Standard,No,No,3,UPI,Fortnightly,20s
997,40,Female,Watch,Accessories,33.5,Los Angeles,L,Red,Fall,2,Yes,Express,Yes,Yes,2,Cash,Monthly,40s
998,27,Female,Football,Electronics,442.2,Miami,M,Green,Fall,5,No,Express,No,Yes,4,UPI,Fortnightly,20s
999,61,Female,Bag,Clothing,227.75,Los Angeles,M,Green,Summer,4,Yes,Standard,Yes,No,13,Debit Card,Weekly,60+
1000,19,Male,T-Shirt,Home Decor,298.58,Chicago,XL,Red,Spring,5,Yes,Express,No,Yes,7,Credit Card,Monthly,below 20
1001,30,Male,Laptop,Sports,78.2,Chicago,M,Blue,Winter,5,Yes,Express,No,No,8,UPI,Monthly,30s
1002,57,Male,Shoes,Electronics,11.66,Chicago,S,Red,Winter,2,No,Standard,Yes,No,0,Debit Card,Monthly,50s
1003,19,Female,Phone,Clothing,130.19,Houston,L,Blue,Spring,5,Yes,Standard,No,Yes,3,Cash,Weekly,below 20
1004,37,Female,Shoes,Accessories,355.25,Miami,M,Black,Fall,3,No,Express,No,Yes,5,Cash,Monthly,30s
1005,18,Female,Football,Electronics,58.61,New York,L,Black,Spring,3,No,Standard,Yes,No,5,Credit Card,Fortnightly,below 20
1006,54,Female,Curtains,Electronics,455.35,New York,M,Red,Spring,2,No,Standard,Yes,No,12,PayPal,Monthly,50s
1007,26,Male,Phone,Home Decor,115.36,Chicago,L,Black,Spring,3,No,Standard,No,Yes,8,PayPal,Fortnightly,20s
1008,34,Male,Shoes,Clothing,110.25,Miami,L,Green,Winter,4,No,Express,No,No,0,UPI,Monthly,30s
1009,26,Male,Watch,Home Decor,98.94,Los Angeles,L,Blue,Winter,2,Yes,Express,No,Yes,14,Cash,Fortnightly,20s
1010,28,Male,Phone,Home Decor,16.85,New York,M,White,Spring,5,No,Standard,No,Yes,12,Debit Card,Weekly,20s
1011,32,Female,Curtains,Sports,388.18,Chicago,S,White,Spring,4,Yes,Standard,Yes,No,14,Credit Card,Monthly,30s
1012,41,Female,Bag,Accessories,438.77,New York,L,Black,Spring,2,No,Standard,No,Yes,13,PayPal,Weekly,40s
1013,55,Female,T-Shirt,Electronics,310.94,New York,XL,Blue,Fall,5,No,Standard,Yes,No,4,UPI,Weekly,50s
1014,52,Male,Laptop,Clothing,102.22,New York,XL,Green,Fall,5,No,Express,Yes,No,9,UPI,Monthly,50s
1015,47,Male,Bag,Accessories,149.79,Chicago,XL,White,Fall,5,Yes,Express,Yes,Yes,0,Cash,Monthly,40s
1016,48,Female,Shoes,Accessories,243.2,Chicago,S,Green,Winter,5,Yes,Express,No,Yes,5,Debit Card,Fortnightly,40s
1017,22,Female,Football,Clothing,477.63,Houston,L,Green,Summer,5,Yes,Express,No,Yes,8,Debit Card,Monthly,20s
1018,61,Male,T-Shirt,Accessories,131.2,Houston,S,White,Spring,2,Yes,Standard,Yes,No,14,PayPal,Monthly,60+
1019,31,Female,Bag,Sports,368.51,Houston,L,White,Spring,3,No,Express,Yes,No,3,UPI,Fortnightly,30s
1020,28,Male,Shoes,Accessories,225.33,New York,S,Black,Summer,5,No,Standard,Yes,No,9,Cash,Fortnightly,20s
1021,26,Male,T-Shirt,Sports,155.95,Miami,L,Blue,Spring,4,Yes,Standard,Yes,No,9,Debit Card,Monthly,20s
1022,51,Male,Bag,Electronics,233.4,Chicago,XL,Red,Fall,2,Yes,Standard,Yes,No,8,UPI,Monthly,50s
1023,29,Female,Football,Electronics,44.89,Houston,L,Blue,Fall,1,Yes,Standard,No,No,2,Debit Card,Monthly,20s
1024,52,Female,Shoes,Home Decor,401.36,Miami,S,Red,Summer,3,Yes,Express,No,Yes,10,Credit Card,Weekly,50s
1025,52,Male,Curtains,Sports,129.22,Houston,L,White,Fall,4,No,Standard,No,Yes,6,Debit Card,Weekly,50s
1026,18,Female,Curtains,Electronics,365.45,Houston,M,Green,Summer,5,No,Standard,No,Yes,4,Debit Card,Monthly,below 20
1027,57,Male,Football,Accessories,43.49,Miami,L,Blue,Fall,2,No,Standard,Yes,No,9,UPI,Fortnightly,50s
1028,39,Male,Phone,Clothing,478,Houston,XL,Green,Spring,2,Yes,Standard,Yes,Yes,0,Debit Card,Monthly,30s
1029,46,Male,Football,Clothing,104.58,New York,L,Blue,Winter,5,Yes,Express,No,No,6,Debit Card,Monthly,40s
1030,25,Male,Phone,Sports,442.54,New York,M,Blue,Fall,4,No,Standard,Yes,Yes,7,Credit Card,Weekly,20s
1031,28,Female,Shoes,Home Decor,406.64,New York,M,Green,Summer,2,Yes,Express,Yes,Yes,14,Debit Card,Monthly,20s
1032,58,Male,Bag,Accessories,484.25,Los Angeles,M,Black,Winter,3,Yes,Standard,Yes,Yes,5,Debit Card,Monthly,50s
1033,54,Male,Phone,Sports,244.17,Houston,S,White,Spring,4,Yes,Express,No,Yes,0,UPI,Weekly,50s
1034,31,Female,Shoes,Clothing,366.42,Los Angeles,M,Black,Winter,5,No,Standard,No,No,8,Cash,Weekly,30s
1035,47,Male,Shoes,Sports,191.65,Chicago,S,Black,Summer,4,Yes,Standard,No,No,6,Credit Card,Fortnightly,40s
1036,52,Male,Watch,Accessories,100.34,Miami,M,Blue,Spring,4,No,Express,No,Yes,13,Debit Card,Fortnightly,50s
1037,38,Female,Laptop,Electronics,227.11,Chicago,S,White,Spring,1,Yes,Express,No,Yes,5,Cash,Fortnightly,30s
1038,54,Female,Shoes,Accessories,91.22,Los Angeles,M,Blue,Fall,5,Yes,Express,No,No,3,UPI,Monthly,50s
1039,22,Female,Phone,Electronics,491.2,New York,M,Red,Winter,3,No,Standard,Yes,No,2,Credit Card,Fortnightly,20s
1040,36,Male,Laptop,Electronics,57.16,Houston,L,Blue,Fall,5,No,Express,No,Yes,3,UPI,Weekly,30s
1041,31,Female,Laptop,Electronics,298.71,Houston,M,Green,Spring,1,No,Express,Yes,Yes,0,Cash,Fortnightly,30s
1042,43,Female,Shoes,Sports,316.97,New York,L,Blue,Fall,5,No,Standard,No,Yes,8,Credit Card,Monthly,40s
1043,21,Male,Football,Clothing,273.66,Houston,M,Red,Fall,5,Yes,Express,No,Yes,1,Debit Card,Monthly,20s
1044,42,Male,Football,Sports,334.47,Miami,M,Blue,Summer,3,Yes,Standard,Yes,Yes,1,Cash,Fortnightly,40s
1045,62,Male,Curtains,Clothing,66.93,Miami,L,Red,Fall,1,No,Standard,No,Yes,2,UPI,Monthly,60+
1046,59,Male,Laptop,Accessories,281.96,Miami,L,White,Spring,5,No,Express,Yes,No,13,Credit Card,Monthly,50s
1047,42,Male,Shoes,Home Decor,150.73,Chicago,S,Blue,Fall,5,Yes,Standard,No,No,12,Cash,Monthly,40s
1048,35,Female,Watch,Accessories,470.69,New York,XL,Red,Spring,2,Yes,Standard,Yes,No,0,Cash,Fortnightly,30s
1049,57,Female,Football,Sports,383.42,Miami,L,White,Spring,5,Yes,Standard,No,No,9,UPI,Monthly,50s
1050,25,Female,Watch,Sports,486.53,Los Angeles,S,Green,Summer,3,No,Standard,Yes,Yes,2,UPI,Fortnightly,20s
1051,56,Male,Shoes,Clothing,28.4,Miami,M,Black,Spring,2,No,Express,No,No,3,Debit Card,Fortnightly,50s
1052,57,Male,Shoes,Sports,149.72,Chicago,L,Red,Spring,1,Yes,Express,Yes,No,8,Debit Card,Monthly,50s
1053,31,Male,Bag,Electronics,105.76,Los Angeles,L,Green,Summer,4,No,Standard,No,No,4,Cash,Fortnightly,30s
1054,49,Female,Laptop,Sports,15.47,New York,M,White,Spring,3,Yes,Express,No,Yes,10,UPI,Fortnightly,40s
1055,55,Female,Bag,Clothing,128.74,New York,M,Green,Summer,1,No,Standard,No,Yes,5,Cash,Monthly,50s
1056,50,Male,Watch,Clothing,342.6,Miami,M,Blue,Winter,2,No,Express,No,Yes,12,PayPal,Monthly,50s
1057,40,Female,Bag,Electronics,123.23,Los Angeles,M,Black,Winter,4,Yes,Express,No,No,0,UPI,Fortnightly,40s
1058,32,Male,Curtains,Clothing,259.41,Los Angeles,XL,Red,Winter,1,Yes,Standard,No,No,2,PayPal,Weekly,30s
1059,50,Female,Laptop,Home Decor,445.03,Miami,L,White,Spring,3,No,Standard,Yes,Yes,13,PayPal,Weekly,50s
1060,42,Female,T-Shirt,Accessories,349.94,Miami,M,Black,Fall,2,Yes,Standard,Yes,Yes,6,UPI,Weekly,40s
1061,34,Female,Bag,Sports,203.37,Houston,M,White,Summer,3,No,Standard,Yes,No,6,Debit Card,Weekly,30s
1062,50,Male,Watch,Home Decor,192.51,Houston,XL,Green,Winter,3,Yes,Express,Yes,Yes,9,Cash,Fortnightly,50s
1063,64,Female,Football,Sports,233.31,Miami,L,White,Summer,2,Yes,Standard,Yes,Yes,12,Credit Card,Monthly,60+
1064,19,Female,Football,Home Decor,96.75,Chicago,S,White,Winter,5,No,Express,Yes,No,11,Credit Card,Weekly,below 20
1065,31,Male,Football,Sports,320.66,Houston,L,Green,Winter,3,Yes,Express,No,No,11,UPI,Monthly,30s
1066,57,Female,Phone,Electronics,188.43,Miami,S,Green,Spring,2,No,Standard,No,No,14,Debit Card,Weekly,50s
1067,57,Male,Shoes,Clothing,427.66,Los Angeles,XL,Black,Summer,3,No,Express,No,Yes,12,Debit Card,Weekly,50s
1068,56,Male,Laptop,Clothing,380.71,Houston,M,Red,Spring,5,No,Standard,Yes,No,0,Debit Card,Weekly,50s
1069,23,Male,Football,Electronics,309.15,Chicago,XL,Green,Summer,2,No,Standard,No,No,8,Credit Card,Monthly,20s
1070,23,Male,T-Shirt,Home Decor,188.46,New York,L,Black,Summer,1,Yes,Express,Yes,Yes,0,PayPal,Monthly,20s
1071,20,Male,Football,Accessories,112.87,Los Angeles,M,White,Fall,1,No,Standard,Yes,Yes,6,Credit Card,Weekly,20s
1072,24,Female,Curtains,Home Decor,390.31,Chicago,L,White,Winter,1,No,Standard,Yes,Yes,11,Debit Card,Monthly,20s
1073,25,Male,Shoes,Clothing,248.34,Chicago,S,Blue,Spring,4,No,Standard,No,No,11,Credit Card,Weekly,20s
1074,59,Male,Watch,Accessories,120.13,Chicago,L,Green,Fall,3,Yes,Express,No,No,1,Credit Card,Fortnightly,50s
1075,32,Male,Shoes,Sports,105.64,Los Angeles,XL,Black,Summer,3,No,Express,Yes,Yes,8,Cash,Monthly,30s
1076,64,Male,Bag,Accessories,91.05,Chicago,XL,Black,Winter,2,No,Standard,No,No,11,UPI,Weekly,60+
1077,46,Female,Watch,Home Decor,390.81,New York,XL,Red,Spring,4,Yes,Standard,No,No,11,PayPal,Fortnightly,40s
1078,50,Male,Watch,Electronics,122.2,Houston,M,Black,Fall,3,No,Express,Yes,No,8,Cash,Fortnightly,50s
1079,47,Female,Bag,Sports,268.05,Los Angeles,L,Green,Summer,2,No,Express,No,No,8,UPI,Weekly,40s
1080,56,Male,Laptop,Home Decor,231.26,Chicago,M,Black,Fall,5,Yes,Standard,No,Yes,3,Debit Card,Fortnightly,50s
1081,44,Female,Bag,Sports,294.01,Miami,L,Blue,Summer,3,No,Express,Yes,No,5,Cash,Fortnightly,40s
1082,53,Male,Phone,Accessories,439.81,Houston,S,White,Summer,3,No,Standard,Yes,No,12,UPI,Weekly,50s
1083,46,Male,Watch,Clothing,435.2,Los Angeles,L,White,Winter,5,Yes,Standard,No,No,11,Cash,Fortnightly,40s
1084,55,Female,Watch,Home Decor,231.03,Miami,L,Black,Spring,5,Yes,Standard,No,Yes,1,Credit Card,Fortnightly,50s
1085,50,Male,Bag,Electronics,17.53,Miami,L,Black,Winter,3,Yes,Express,No,No,2,Credit Card,Weekly,50s
1086,54,Female,Laptop,Accessories,218.96,Chicago,L,Black,Spring,5,No,Express,Yes,No,5,Cash,Weekly,50s
1087,44,Male,Football,Home Decor,307.03,Los Angeles,S,Black,Spring,2,No,Express,Yes,No,0,Cash,Fortnightly,40s
1088,50,Female,Curtains,Electronics,283.3,Chicago,M,Blue,Summer,3,Yes,Standard,Yes,Yes,6,PayPal,Monthly,50s
1089,21,Male,T-Shirt,Home Decor,329.15,New York,XL,Green,Fall,3,No,Express,No,No,1,Debit Card,Weekly,20s
1090,39,Male,Laptop,Accessories,85.5,Miami,L,Blue,Spring,1,Yes,Express,No,Yes,7,Credit Card,Monthly,30s
1091,19,Female,Phone,Home Decor,326.8,New York,XL,Blue,Spring,3,No,Standard,Yes,No,4,Cash,Weekly,below 20
1092,27,Male,Laptop,Sports,99.5,Chicago,XL,Blue,Spring,1,Yes,Express,Yes,Yes,6,UPI,Monthly,20s
1093,22,Male,Shoes,Accessories,377.76,Houston,XL,White,Spring,5,Yes,Standard,Yes,Yes,7,Debit Card,Weekly,20s
1094,27,Male,Football,Home Decor,176.15,Miami,XL,Blue,Summer,5,Yes,Standard,No,No,2,UPI,Fortnightly,20s
1095,50,Male,Football,Clothing,357.85,Houston,L,Black,Winter,2,No,Express,No,No,5,Debit Card,Fortnightly,50s
1096,55,Male,Watch,Home Decor,33.45,Los Angeles,XL,Blue,Fall,1,Yes,Express,No,Yes,11,UPI,Monthly,50s
1097,30,Male,Football,Sports,209.85,Miami,L,Black,Summer,3,Yes,Standard,No,Yes,8,Credit Card,Monthly,30s
1098,48,Female,Football,Electronics,355.47,New York,S,Green,Summer,1,No,Express,Yes,No,3,Cash,Weekly,40s
1099,64,Female,Bag,Electronics,121.17,Houston,M,White,Summer,5,Yes,Express,No,No,9,Cash,Weekly,60+
1100,53,Female,Football,Electronics,399.69,Los Angeles,M,Green,Spring,5,No,Express,No,No,6,PayPal,Monthly,50s
1101,62,Male,Football,Clothing,319.08,Miami,L,Green,Fall,2,Yes,Standard,Yes,No,14,Cash,Monthly,60+
1102,41,Female,T-Shirt,Sports,297.91,Los Angeles,L,White,Summer,5,Yes,Standard,Yes,No,0,Credit Card,Fortnightly,40s
1103,32,Male,Phone,Accessories,183.24,New York,M,Black,Summer,1,Yes,Express,Yes,No,11,Debit Card,Monthly,30s
1104,46,Male,Watch,Electronics,246.4,Miami,XL,Black,Summer,3,Yes,Standard,No,No,6,Debit Card,Fortnightly,40s
1105,25,Male,Bag,Sports,302.7,Los Angeles,L,Black,Spring,3,Yes,Express,Yes,Yes,8,Cash,Monthly,20s
1106,22,Male,Football,Home Decor,241.51,Chicago,XL,White,Spring,1,Yes,Express,No,Yes,9,UPI,Fortnightly,20s
1107,46,Female,Watch,Clothing,352.17,Miami,L,Blue,Summer,2,Yes,Express,Yes,No,7,Cash,Fortnightly,40s
1108,64,Male,Phone,Sports,222.51,Miami,L,Red,Spring,3,No,Express,No,No,3,Debit Card,Fortnightly,60+
1109,21,Female,Bag,Sports,109.11,Miami,S,Blue,Fall,1,Yes,Standard,No,No,2,PayPal,Weekly,20s
1110,29,Male,Curtains,Accessories,114.83,Miami,S,Blue,Spring,1,No,Express,Yes,Yes,6,Debit Card,Fortnightly,20s
1111,62,Female,Football,Sports,12.84,Chicago,M,Green,Summer,5,No,Standard,Yes,Yes,12,UPI,Monthly,60+
1112,19,Female,Watch,Accessories,157.47,New York,S,Red,Fall,5,No,Standard,No,No,11,UPI,Monthly,below 20
1113,44,Female,Laptop,Clothing,376.97,Chicago,S,Black,Spring,2,No,Express,Yes,No,0,PayPal,Monthly,40s
1114,48,Female,Bag,Clothing,399.14,Chicago,M,Blue,Summer,2,No,Express,No,Yes,7,UPI,Weekly,40s
1115,53,Female,Bag,Home Decor,109.21,Los Angeles,XL,White,Winter,2,No,Standard,Yes,Yes,13,Cash,Fortnightly,50s
1116,53,Female,Watch,Accessories,479.93,Houston,S,Blue,Winter,1,Yes,Express,No,Yes,11,Cash,Weekly,50s
1117,43,Male,Football,Accessories,256.18,Houston,XL,Black,Fall,1,Yes,Express,No,No,0,Debit Card,Fortnightly,40s
1118,60,Female,Shoes,Electronics,459.32,Los Angeles,M,Blue,Fall,5,Yes,Standard,Yes,No,6,Credit Card,Monthly,60+
1119,44,Male,T-Shirt,Electronics,356.31,Chicago,L,Green,Fall,3,Yes,Standard,No,Yes,5,Cash,Fortnightly,40s
1120,22,Female,Laptop,Home Decor,363.99,Los Angeles,XL,Green,Spring,2,Yes,Standard,No,No,9,Cash,Weekly,20s
1121,37,Male,Laptop,Clothing,51.67,Miami,M,Blue,Fall,4,No,Express,No,No,7,PayPal,Weekly,30s
1122,28,Female,Shoes,Electronics,117.8,Los Angeles,XL,Green,Spring,2,No,Express,No,No,5,Cash,Weekly,20s
1123,27,Female,Football,Sports,14.32,Los Angeles,M,White,Summer,5,No,Standard,Yes,Yes,4,Debit Card,Weekly,20s
1124,57,Male,Bag,Clothing,360.9,Miami,M,Red,Spring,1,Yes,Standard,No,Yes,8,PayPal,Monthly,50s
1125,55,Female,Bag,Sports,178.77,Houston,L,Blue,Spring,5,Yes,Express,No,Yes,3,Cash,Weekly,50s
1126,23,Female,T-Shirt,Accessories,395.46,Miami,XL,White,Summer,5,Yes,Standard,Yes,No,6,Debit Card,Weekly,20s
1127,25,Female,Laptop,Clothing,176.08,New York,L,White,Winter,5,Yes,Standard,Yes,No,5,PayPal,Weekly,20s
1128,40,Male,T-Shirt,Home Decor,411.47,Los Angeles,L,White,Spring,4,No,Express,No,Yes,9,Credit Card,Monthly,40s
1129,64,Female,Laptop,Accessories,74.04,Los Angeles,XL,Black,Spring,4,No,Standard,No,No,5,Debit Card,Fortnightly,60+
1130,43,Male,Football,Accessories,94.95,Houston,XL,Blue,Summer,2,Yes,Express,No,Yes,10,Cash,Monthly,40s
1131,63,Female,Curtains,Sports,177.03,Chicago,M,Blue,Fall,1,No,Standard,Yes,No,11,PayPal,Monthly,60+
1132,60,Female,Laptop,Accessories,210.16,Miami,XL,Blue,Summer,5,Yes,Express,No,No,4,Credit Card,Monthly,60+
1133,29,Male,Curtains,Electronics,180.86,Chicago,M,Red,Winter,3,Yes,Express,No,No,1,Debit Card,Fortnightly,20s
1134,43,Female,Laptop,Clothing,384.19,New York,M,White,Fall,2,Yes,Standard,Yes,No,3,Credit Card,Weekly,40s
1135,30,Female,Bag,Electronics,57.51,Miami,M,Blue,Winter,2,No,Standard,No,No,0,Debit Card,Monthly,30s
1136,57,Male,Phone,Sports,182.1,New York,M,Green,Spring,5,No,Standard,Yes,Yes,8,Cash,Weekly,50s
1137,35,Female,Football,Sports,420.25,New York,M,Black,Winter,2,No,Express,No,Yes,8,Debit Card,Weekly,30s
1138,42,Male,Shoes,Clothing,42.73,New York,M,Red,Winter,5,Yes,Standard,Yes,No,7,Cash,Fortnightly,40s
1139,50,Male,Curtains,Accessories,471.75,Miami,XL,Black,Summer,2,Yes,Express,No,Yes,3,Debit Card,Fortnightly,50s
1140,64,Male,Shoes,Home Decor,493.3,Miami,XL,White,Fall,1,Yes,Standard,No,No,4,PayPal,Monthly,60+
1141,57,Female,Football,Sports,53.4,Houston,S,Green,Spring,2,No,Express,Yes,No,0,Debit Card,Fortnightly,50s
1142,60,Male,Watch,Clothing,152.72,Los Angeles,XL,White,Spring,2,Yes,Standard,Yes,No,3,Debit Card,Fortnightly,60+
1143,29,Male,Shoes,Home Decor,192.48,Chicago,L,Blue,Spring,3,Yes,Express,No,Yes,3,UPI,Fortnightly,20s
1144,61,Female,Football,Accessories,390.43,Chicago,S,Black,Fall,1,No,Express,Yes,No,14,UPI,Weekly,60+
1145,53,Male,Bag,Sports,302,New York,XL,Green,Fall,1,Yes,Express,Yes,No,4,Debit Card,Fortnightly,50s
1146,21,Female,Shoes,Clothing,325.74,Miami,L,Black,Winter,1,No,Express,Yes,Yes,1,UPI,Monthly,20s
1147,22,Female,Curtains,Clothing,381.18,Miami,XL,Red,Winter,2,No,Express,No,No,1,Cash,Fortnightly,20s
1148,54,Female,Phone,Clothing,67.81,New York,M,Green,Fall,4,Yes,Express,No,Yes,11,UPI,Monthly,50s
1149,25,Female,Shoes,Sports,418.27,Los Angeles,S,Red,Spring,2,Yes,Standard,Yes,Yes,1,Debit Card,Monthly,20s
1150,59,Male,Curtains,Home Decor,355.75,Chicago,M,Green,Fall,5,Yes,Express,Yes,Yes,10,Credit Card,Fortnightly,50s
1151,45,Male,Laptop,Clothing,292.9,Houston,S,Blue,Summer,3,Yes,Standard,Yes,Yes,7,Credit Card,Weekly,40s
1152,48,Male,Football,Accessories,445.97,Los Angeles,S,Black,Fall,1,No,Standard,No,Yes,12,Debit Card,Monthly,40s
1153,26,Male,T-Shirt,Clothing,353.15,Miami,M,Black,Fall,5,No,Standard,Yes,Yes,11,Debit Card,Monthly,20s
1154,46,Male,Watch,Home Decor,108.83,New York,S,White,Spring,5,No,Standard,Yes,Yes,1,Credit Card,Monthly,40s
1155,31,Female,Bag,Sports,220.58,Chicago,S,Green,Winter,4,No,Standard,No,No,5,PayPal,Fortnightly,30s
1156,57,Male,T-Shirt,Clothing,252.08,New York,XL,Green,Summer,1,No,Standard,Yes,No,1,UPI,Monthly,50s
1157,58,Male,Bag,Clothing,37.06,Miami,L,Red,Summer,2,No,Standard,No,No,12,PayPal,Fortnightly,50s
1158,39,Male,Football,Accessories,477.77,New York,M,Green,Summer,1,No,Express,No,No,7,Cash,Monthly,30s
1159,28,Female,Bag,Accessories,73,Chicago,XL,Black,Fall,3,Yes,Standard,Yes,No,13,Credit Card,Weekly,20s
1160,40,Female,Phone,Clothing,351.76,New York,XL,Green,Spring,1,Yes,Standard,No,No,0,Credit Card,Monthly,40s
1161,18,Male,Shoes,Clothing,258.05,Chicago,M,White,Fall,5,Yes,Express,No,No,1,PayPal,Fortnightly,below 20
1162,63,Female,Phone,Accessories,22.56,New York,S,White,Winter,5,Yes,Express,No,No,13,Cash,Fortnightly,60+
1163,54,Male,T-Shirt,Home Decor,463.13,New York,M,Black,Spring,2,Yes,Standard,No,Yes,4,PayPal,Monthly,50s
1164,38,Male,Watch,Electronics,427.4,Chicago,L,Black,Summer,2,Yes,Express,Yes,No,5,Cash,Fortnightly,30s
1165,43,Female,Curtains,Electronics,266.89,New York,L,Black,Fall,2,No,Standard,No,No,14,Debit Card,Weekly,40s
1166,63,Female,Watch,Clothing,122.18,Los Angeles,M,Green,Spring,3,Yes,Express,Yes,Yes,8,Debit Card,Fortnightly,60+
1167,53,Male,Football,Accessories,69.6,Houston,XL,Green,Fall,1,Yes,Standard,No,Yes,5,Credit Card,Monthly,50s
1168,40,Male,Football,Sports,188.06,Los Angeles,M,Blue,Spring,4,No,Express,No,Yes,7,Debit Card,Weekly,40s
1169,18,Female,Phone,Sports,135.16,Houston,L,Red,Summer,1,No,Standard,Yes,No,14,PayPal,Fortnightly,below 20
1170,57,Male,Curtains,Electronics,258.28,Los Angeles,M,Green,Winter,2,Yes,Express,No,Yes,11,Cash,Monthly,50s
1171,32,Female,Phone,Home Decor,483.54,Houston,S,Blue,Winter,3,No,Standard,Yes,Yes,6,Credit Card,Fortnightly,30s
1172,38,Male,Shoes,Electronics,291.73,New York,M,Blue,Fall,1,Yes,Express,No,Yes,0,Debit Card,Monthly,30s
1173,64,Female,Laptop,Clothing,446.07,Chicago,XL,White,Summer,5,No,Express,No,Yes,1,Credit Card,Fortnightly,60+
1174,26,Male,Curtains,Home Decor,328.93,Chicago,S,Green,Fall,1,Yes,Express,Yes,No,3,Credit Card,Fortnightly,20s
1175,26,Male,Laptop,Sports,242.87,Miami,L,Blue,Fall,5,Yes,Express,No,Yes,11,Cash,Weekly,20s
1176,27,Female,Watch,Accessories,428.76,Houston,M,White,Spring,1,Yes,Express,No,No,0,PayPal,Weekly,20s
1177,43,Male,Shoes,Accessories,240.97,Miami,XL,Red,Spring,1,No,Standard,Yes,Yes,7,PayPal,Fortnightly,40s
1178,58,Male,Bag,Clothing,435.63,Miami,XL,White,Spring,1,No,Standard,No,Yes,3,UPI,Monthly,50s
1179,52,Female,Bag,Electronics,152.87,Houston,L,Red,Summer,2,Yes,Standard,No,Yes,6,PayPal,Monthly,50s
1180,42,Male,Laptop,Clothing,73.12,Chicago,M,Black,Summer,5,No,Express,No,No,6,Debit Card,Fortnightly,40s
1181,43,Male,T-Shirt,Accessories,429.1,Houston,XL,Black,Fall,3,No,Express,No,Yes,7,UPI,Fortnightly,40s
1182,28,Male,Watch,Sports,297.83,New York,S,White,Spring,4,Yes,Express,No,No,8,UPI,Weekly,20s
1183,55,Female,Laptop,Accessories,445.66,Miami,M,Black,Summer,5,Yes,Standard,Yes,Yes,8,UPI,Fortnightly,50s
1184,19,Female,Shoes,Home Decor,469.54,Miami,L,Green,Fall,2,No,Standard,Yes,No,13,UPI,Fortnightly,below 20
1185,24,Female,Laptop,Accessories,36.28,Houston,S,White,Summer,5,No,Standard,No,No,6,PayPal,Monthly,20s
1186,35,Male,Football,Accessories,255.47,Miami,M,Blue,Fall,3,Yes,Express,No,Yes,8,UPI,Weekly,30s
1187,44,Male,Phone,Home Decor,193.73,Chicago,XL,Green,Winter,5,No,Express,No,Yes,14,Debit Card,Weekly,40s
1188,51,Male,T-Shirt,Electronics,316.67,Miami,L,White,Spring,2,No,Express,Yes,Yes,4,Debit Card,Fortnightly,50s
1189,44,Male,Football,Accessories,398.86,Houston,L,Red,Winter,2,No,Standard,No,No,9,Credit Card,Weekly,40s
1190,34,Female,Football,Clothing,147.49,Chicago,M,Black,Fall,4,Yes,Express,No,Yes,3,Debit Card,Monthly,30s
1191,60,Male,Shoes,Accessories,282.83,Chicago,L,Black,Fall,3,No,Express,No,No,2,Credit Card,Fortnightly,60+
1192,61,Male,Phone,Clothing,357.28,Miami,S,Black,Spring,4,No,Express,No,No,5,Debit Card,Fortnightly,60+
1193,41,Male,Phone,Home Decor,75.87,Houston,M,White,Spring,1,Yes,Standard,Yes,No,9,UPI,Monthly,40s
1194,42,Female,Curtains,Accessories,408.89,Miami,S,Green,Fall,2,No,Standard,No,No,10,Cash,Weekly,40s
1195,24,Male,Watch,Home Decor,306.99,New York,L,Red,Summer,4,Yes,Standard,No,No,8,UPI,Weekly,20s
1196,23,Male,T-Shirt,Home Decor,475.27,New York,L,Black,Spring,2,Yes,Express,No,No,3,PayPal,Monthly,20s
1197,41,Male,Watch,Electronics,176.37,Chicago,L,Green,Fall,2,Yes,Express,No,No,13,Credit Card,Monthly,40s
1198,50,Male,Shoes,Accessories,62.99,Miami,S,Blue,Spring,1,Yes,Standard,No,Yes,1,Cash,Monthly,50s
1199,46,Male,T-Shirt,Clothing,258.19,New York,L,Blue,Spring,2,Yes,Express,No,Yes,10,Debit Card,Monthly,40s
1200,60,Female,Curtains,Clothing,52.05,Los Angeles,M,Red,Winter,4,Yes,Express,No,No,2,UPI,Weekly,60+
1201,39,Male,Laptop,Accessories,485.07,New York,XL,Black,Winter,3,No,Express,Yes,Yes,2,Credit Card,Weekly,30s
1202,43,Male,Football,Electronics,28.96,Miami,M,Blue,Summer,5,Yes,Standard,No,Yes,1,Credit Card,Monthly,40s
